"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Simple test to ensure that the MySQL and application charms get deployed.","404143","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-03-24","passed","2026-03-24","","test_replication_logs_rotation","",""
"Scale database and routers.","354288","test_scale_in","tests.integration.integration","2026-03-24","passed","2026-03-24","","test_multi_relations","",""
"Build and deploy for GCP.","","test_build_and_deploy_gcp","tests.integration.integration","","unknown","","","test_backup_pitr_gcp","",""
"Test behavior when node drains - pod is evicted and pvs are rotated.","134829","test_pod_eviction_and_pvc_deletion","tests.integration.integration.high_availability","2026-03-24","passed","2026-03-24","","test_self_healing_node_drain","",""
"Reboot all 3 units and ensure they come back online.","58482","test_reboot_3_of_3_units","tests.integration.integration","2026-03-24","passed","2026-03-24","","test_vm_reboot","",""
"Test that a password with only lowercase letters fails.","14206","test_password_only_lowercase_fails","tests.integration.integration","2026-03-24","passed","2026-03-24","","test_password_validation","",""
"Test the instance-level DBA role.","40653","test_charmed_dba_role","tests.integration.integration.roles","2026-03-24","passed","2026-03-24","","test_instance_dba_role","",""
"Freeze and unfreeze process and check for auto cluster recovery.","91584","test_freeze_db_process","tests.integration.integration.high_availability","2026-03-24","passed","2026-03-24","","test_self_healing_process_frozen","",""
"Test the database-level DBA role.","43715","test_charmed_dba_role","tests.integration.integration.roles","2026-03-24","passed","2026-03-24","","test_database_dba_role","",""
"Test COS integrations formed before mysql is allocated and deployed.","96543","test_deploy_bundle_with_cos_integrations","tests.integration.integration","2026-03-24","passed","2026-03-24","","test_cos_integration_bundle","",""
"Test an upgrade failure and its rollback.","","test_fail_and_rollback","tests.integration.integration.high_availability","","unknown","","","test_upgrade","",""
"Test rejoin invalidated cluster with.","32175","test_rejoin_invalidated_cluster","tests.integration.integration.high_availability","2026-03-24","broken","2026-03-24","","test_async_replication","",""
"Confirm that a new primary is elected when the current primary is tear down.","330477","test_kill_primary_check_reelection","tests.integration.integration.high_availability","2026-03-24","passed","2026-03-24","","test_replication_reelection","",""
"Simple test to ensure that the MySQL and application charms get deployed.","455778","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-03-24","passed","2026-03-24","","test_self_healing_stop_primary","",""
"Simple test to ensure that the MySQL and application charms get deployed.","449595","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-03-24","passed","2026-03-24","","test_self_healing_restart_graceful","",""
"Simple test to ensure that the MySQL and application charms get deployed.","155805","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-03-24","passed","2026-03-24","","test_replication_data_isolation","",""
"Confirm that data is replicated from the primary node to all the replicas.","31008","test_consistent_data_replication_across_cluster","tests.integration.integration.high_availability","2026-03-24","passed","2026-03-24","","test_replication_data_consistency","",""
"Relate charms and wait for the expected changes in status (using juju secrets).","38969","test_relation_creation","tests.integration.integration.relations","2026-03-24","passed","2026-03-24","","test_database","",""
"Pause test.

    A graceful simultaneous restart of all instances,
    check primary election after the start, write and read data
    ","0","test_graceful_full_cluster_crash","tests.integration.integration.high_availability","2026-03-24","skipped","2026-03-24","","test_self_healing_stop_all","",""
"Test that a valid password with 12 chars, mixed case and numbers succeeds.","15378","test_password_valid_succeeds","tests.integration.integration","2026-03-24","passed","2026-03-24","","test_password_validation","",""
"Verify rotating tls private keys restarts cluster with new certificates.

    This test rotates tls private keys to randomly generated keys.
    ","52476","test_rotate_tls_key","tests.integration.integration","2026-03-24","passed","2026-03-24","","test_tls","",""
"Simple test to ensure that the MySQL and application charms get deployed.","154986","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-03-24","passed","2026-03-24","","test_replication_data_consistency","",""
"Test that endpoints are running.","5961","test_exporter_endpoints","tests.integration.integration","2026-03-24","passed","2026-03-24","","test_charm","",""
