Apr 11 02:00:43 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 11 02:01:04 [32mINFO    [0m jubilant:_juju.py:308 cli: juju config --model testing s3-integrator credentials=secret:fej05c14g1ovuon1e6gg endpoint=https://10.1.0.167 bucket=testbucket path=mysql-k8s region=default tls-ca-chain=LS0tLS1CRUdJTiBDRVJUSUZJQ0FURS0tLS0tCk1JSURqekNDQW5lZ0F3SUJBZ0lVYitGS0VDdi85c3FkTnBwS00zVm5lcUtKWVQwd0RRWUpLb1pJaHZjTkFRRUwKQlFBd1Z6RUxNQWtHQTFVRUJoTUNWVk14RHpBTkJnTlZCQWdNQmtSbGJtbGhiREVVTUJJR0ExVUVCd3dMVTNCeQphVzVuWm1sbGJHUXhEREFLQmdOVkJBb01BMFJwY3pFVE1CRUdBMVVFQXd3S01UQXVNUzR3TGpFMk56QWVGdzB5Ck5qQTBNVEV3TVRVMk5URmFGdzB5T1RBeE1qa3dNVFUyTlRGYU1GY3hDekFKQmdOVkJBWVRBbFZUTVE4d0RRWUQKVlFRSURBWkVaVzVwWVd3eEZEQVNCZ05WQkFjTUMxTndjbWx1WjJacFpXeGtNUXd3Q2dZRFZRUUtEQU5FYVhNeApFekFSQmdOVkJBTU1DakV3TGpFdU1DNHhOamN3Z2dFaU1BMEdDU3FHU0liM0RRRUJBUVVBQTRJQkR3QXdnZ0VLCkFvSUJBUUR1eFJvRlhzMW5GTU53ZGRoWHBwaWcwTnFVeFNtR3ErS0Jjblpsa21LOVc1UGpNdWZOZVl4a1FjckYKaFFYQXFPanFMcE5MMnR5WFRzYTAxRHZpSHloaXc4Y0JrRXpNVDZ0TzBycmQ3YTRyTHpLTys2TzU5QVdZWWpRSApyL1k5NjRVZngwaWNiSE5DWWJPUEpFdkphT3NrblpRWXdPWUd4RCtTWFY0L1VIMnBVM2tPSVdTckpiZkF3anVzCmRocCtwc2pyOHhReXRmaHRiYVdZdG1uVHA5MVZ1aWpIdHRjS0YySUNPQlpueWtYL2RMRFBTdzczNnZVeE92cjMKWFF2YXExM3lRNG5jWkRzZ2NFakdrUFViRjRCWXA3dXIyN1RXdU82dnJpWWptUlpaSXpFMTk4VW9NbndFcWxrVAo3YmZ4cUZ5N1hDQXgvNDk0bVc1dFhLTWxma2dIQWdNQkFBR2pVekJSTUIwR0ExVWREZ1FXQkJUNzlFM0xORWphCktCSVpYNys2aG9yREpOQWF1akFmQmdOVkhTTUVHREFXZ0JUNzlFM0xORWphS0JJWlg3KzZob3JESk5BYXVqQVAKQmdOVkhSTUJBZjhFQlRBREFRSC9NQTBHQ1NxR1NJYjNEUUVCQ3dVQUE0SUJBUUNNMWJQRGFycGY2TUtoS3JnNApNWXRZWE5SWU4vVC91N0R3WGJFaDNnTUF3cWpSSlI3czhhbTl5bHBkNW5EKzRXNVdNdXhVc1ppNmZNZTBxMk9qCldRN2E4UWlwVzJoT1U3TFJCTTVXY3F1YTVQUExXcHRjM0o4TXJncWlacmRDeWM0SUE5TE1aaVFGL3hDUFlsVXkKT3VhQXVtSVNaVTI3dlNJelQwbko5dVhLblV3djgrTjFKNk9NTFkvcnk5ZGtqakY4ZUswSmFpaCtnWjJYMnBZawptYU9wN1hGb0ljNS9keDdCTkM2WWNPRHhZbHlSREdobEtpNFZoTTNkMW1hdHoyKzVENVhaUkwyTGpXaUZSMExaCk1LeFRNNFhwa1R2aXNmMnpGMzllSzVaUGN3NWRFUTB0Z0hkeXFjUEVCdFp3ZGJDY3dsazhBZXNQRVJVMFFtMTcKbkgvegotLS0tLUVORCBDRVJUSUZJQ0FURS0tLS0tCg==
Apr 11 02:01:22 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:344 Listing existing backup ids
Apr 11 02:01:22 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/0 list-backups
Apr 11 02:01:24 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:351 Creating backup
Apr 11 02:01:24 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/0 create-backup --wait 300s
Apr 11 02:01:37 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:357 Listing backup ids post backup
Apr 11 02:01:37 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/0 list-backups
Apr 11 02:01:40 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:366 Inserting value after backup
Apr 11 02:01:40 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 11 02:01:40 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 11 02:01:40 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/2 get-cluster-status --wait 300s --params /root/snap/juju/common/tmp0l8lxqf5
Apr 11 02:01:44 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/2 get-password --params /root/snap/juju/common/tmpa2sgayqo
Apr 11 02:01:46 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 11 02:01:46 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 11 02:01:47 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 11 02:01:47 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/2 get-password --params /root/snap/juju/common/tmpzdmzijjq
Apr 11 02:01:49 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 11 02:01:50 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 11 02:01:50 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
