"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test COS integrations formed before mysql is allocated and deployed.","95054","test_deploy_bundle_with_cos_integrations","tests.integration.integration","2026-07-27","passed","2026-07-27","","test_cos_integration_bundle","",""
"Freeze and unfreeze process and check for auto cluster recovery.","335814","test_freeze_db_process","tests.integration.integration.high_availability","2026-07-27","broken","2026-07-27","","test_self_healing_process_frozen","",""
"Simple test to ensure that the MySQL and application charms get deployed.","281475","test_deploy_and_crash_during_cluster_setup_and_recover","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_self_healing_setup_crash","",""
"Integrate MySQL Router with MySQL and verify they work.","85463","test_integrate_mysql_router_and_test_app","tests.integration.integration.roles","2026-07-27","passed","2026-07-27","","test_predefined_roles_refresh","",""
"Test the log rotation of text files.","17991","test_log_rotation","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_replication_logs_rotation","",""
"Verify rotating tls private keys restarts cluster with new certificates.

    This test rotates tls private keys to randomly generated keys.
    ","49646","test_rotate_tls_key","tests.integration.integration","2026-07-27","passed","2026-07-27","","test_tls","",""
"Test that the pre-upgrade-check action runs successfully.","","test_pre_upgrade_check","tests.integration.integration.high_availability","","unknown","","","test_upgrade_from_stable","",""
"Scale database and routers.","618150","test_scale_out","tests.integration.integration","2026-07-27","passed","2026-07-27","","test_multi_relations","",""
"","206402","test_landscape_client","tests.integration.integration","2026-07-27","passed","2026-07-27","","test_subordinate_charms","",""
"Test the instance-level DBA role.","25501","test_charmed_dba_role","tests.integration.integration.roles","2026-07-27","passed","2026-07-27","","test_instance_dba_role","",""
"Build the charm and deploy 3 units to ensure a cluster is formed.","477378","test_build_and_deploy","tests.integration.integration.relations","2026-07-27","passed","2026-07-27","","test_relation_mysql_legacy","",""
"Simple test to ensure that the MySQL and application charms get deployed.","559768","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_self_healing_process_frozen","",""
"Delete the pod in a single unit deployment and write data to new pod.","443721","test_single_unit_pod_delete","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_self_healing_pod","",""
"Test to write to primary, and read the same data back from replicas.","12079","test_data_replication","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_async_replication","",""
"Test the database-level DBA role.","55997","test_charmed_dba_role","tests.integration.integration.roles","2026-07-27","passed","2026-07-27","","test_database_dba_role","",""
"Test to restore a backup on a new mysql cluster.","327756","test_restore_on_new_cluster","tests.integration.integration","2026-07-27","passed","2026-07-27","","test_backup_ceph","",""
"Test that data is preserved during scale up and scale down.","369184","test_scaling_without_data_loss","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_replication_scaling","",""
"Check read-only-endpoints are correctly updated.","1125265","test_read_only_endpoints","tests.integration.integration.relations","2026-07-27","passed","2026-07-27","","test_database","",""
"Pitr tests.","248977","test_pitr_gcp","tests.integration.integration","2026-07-27","passed","2026-07-27","","test_backup_pitr_gcp","",""
"Test that exporter endpoints are running.","8054","test_exporter_endpoints","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_replication_unit_endpoints","",""
"Test safe auto-recover after quorum loss.","354306","test_auto_recover_on_quorum_loss","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_self_healing_safe_recover_quorum","",""
"Deploy the test application.","76241","test_deploy_test_app","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_async_replication_upgrade","",""
"Rotate password and confirm changes.","16120","test_password_rotation","tests.integration.integration","2026-07-27","passed","2026-07-27","","test_charm","",""
"","196427","test_ubuntu_pro","tests.integration.integration","2026-07-27","passed","2026-07-27","","test_subordinate_charms","",""
"Test a forceful restart with deleted data and without transaction logs (forced clone).","120485","test_sst_test","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_self_healing_restart_forceful","",""
"Deploy the router and the test application.","149267","test_deploy_router_and_app","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_async_replication","",""
"Test to create a backup and list backups.","65594","test_backup","tests.integration.integration","2026-07-27","passed","2026-07-27","","test_backup_ceph","",""
"Simple test to ensure that the MySQL and application charms get deployed.","519111","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-07-27","passed","2026-07-27","","test_self_healing_restart_graceful","",""
"Simple test to ensure that the mysql and data-integrator charms get deployed.","351593","test_build_and_deploy","tests.integration.integration.roles","2026-07-27","passed","2026-07-27","","test_instance_roles","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration.integration","2026-07-27","skipped","2026-07-27","","test_architecture","",""
