Apr 14 02:39:05 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 14 02:39:33 [32mINFO    [0m jubilant:_juju.py:308 cli: juju config --model testing s3-integrator credentials=secret:73nplbo1tdb52pbgmrig endpoint=https://10.1.0.235 bucket=testbucket path=mysql region=default tls-ca-chain=LS0tLS1CRUdJTiBDRVJUSUZJQ0FURS0tLS0tCk1JSURqekNDQW5lZ0F3SUJBZ0lVTElkYnNlcHdvV29KeEFqc3k1NUU2Q040bDA0d0RRWUpLb1pJaHZjTkFRRUwKQlFBd1Z6RUxNQWtHQTFVRUJoTUNWVk14RHpBTkJnTlZCQWdNQmtSbGJtbGhiREVVTUJJR0ExVUVCd3dMVTNCeQphVzVuWm1sbGJHUXhEREFLQmdOVkJBb01BMFJwY3pFVE1CRUdBMVVFQXd3S01UQXVNUzR3TGpJek5UQWVGdzB5Ck5qQTBNVFF3TWpJNE5UVmFGdzB5T1RBeU1ERXdNakk0TlRWYU1GY3hDekFKQmdOVkJBWVRBbFZUTVE4d0RRWUQKVlFRSURBWkVaVzVwWVd3eEZEQVNCZ05WQkFjTUMxTndjbWx1WjJacFpXeGtNUXd3Q2dZRFZRUUtEQU5FYVhNeApFekFSQmdOVkJBTU1DakV3TGpFdU1DNHlNelV3Z2dFaU1BMEdDU3FHU0liM0RRRUJBUVVBQTRJQkR3QXdnZ0VLCkFvSUJBUUMwOGl2aS9tTk9nZjR5OFlPTjJmSk1rTUtEc1l3RHJTZVhDVWc5cXlUMnFjTUJVQjRhUU9UUm1KWVAKOGIyRGJNTXdEamVtbXMzeWtvcFNMNVZkUHMwQWwxMXVmN3htRGRmZUQ2VnJLMmlXMVk5eTF1N3NHeENYOVR5OAo4MW1xRVljZGRScE9JQ3lqcVJJRmU4bTBZWUpRWDUwUmdjMUVOWUp5anErQlRwZHQ5U091dCswZXdRQkgwVzF3CkVsWVBOSURPK2lUYXdVeDNQVzUzeXBFTFdzZnRBK0xOQ1Njc084Y3RXTXdHNDgyczVoNmlMM1UrbEM2OFdlakgKck9xSEwvdHprc1VIMXFqNlBLM1NYVzBCcHc0Y1FIejNPbHhRdFlSSHFka01VZzJidnBWN3BLSkp3cEJIeGV0MgovdURmZTVweWtZTzRyS3FWSXBjZ1VoamQ0Z212QWdNQkFBR2pVekJSTUIwR0ExVWREZ1FXQkJTcDFGZXFocW5HCkRZS1NiSWo5dWxrNzRCVnp5VEFmQmdOVkhTTUVHREFXZ0JTcDFGZXFocW5HRFlLU2JJajl1bGs3NEJWenlUQVAKQmdOVkhSTUJBZjhFQlRBREFRSC9NQTBHQ1NxR1NJYjNEUUVCQ3dVQUE0SUJBUUN3c0VSTno0REZxdXF6RERVcQpocnlYV2QxTzFoazloMHNxREhmc0pNRzAvQjNYemhYZ0ROcTJENEdqL291MDN0TEhKbGE0S0RPTjN5WmduU01mClhxL01WRjRNemsrRlZlYTZhanNPb3hUbHI4TTgrYVpEQWVqekRrM0paaVViU0Nvb3RJRGkwSy9FQzJrTWc1UTUKaUlmdS9VSnl1MzM5czgrekpzNEJpMXlnWXBmdXdBUkZGcjlXaVlTYUFkSThNMXh4Q2JnT205RkxpMmZBSklVUgpVRXl0LzZUTktGc2xySTRHRDNSSDhLM2ZBblRkOG15UmFKT3BLVHc1ZXRDV3llRTBQYTJ2cXZPWnIvbHFQVm5GCnZINUNsU1VPUlhpUjBwSDBLaFJZUzBDcGV5ZFZIVkx5cDBhenhuamNyQnV6WG9ueHczOWdVUWlyZXJyYVZoUXYKOHZ3cAotLS0tLUVORCBDRVJUSUZJQ0FURS0tLS0tCg==
Apr 14 02:39:56 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:334 Listing existing backup ids
Apr 14 02:39:56 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 list-backups
Apr 14 02:39:59 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:341 Creating backup
Apr 14 02:39:59 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 create-backup --wait 300s
Apr 14 02:40:16 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:347 Listing backup ids post backup
Apr 14 02:40:16 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/0 list-backups
Apr 14 02:40:20 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:356 Inserting value after backup
Apr 14 02:40:20 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 14 02:40:20 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 14 02:40:20 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/2 get-cluster-status --wait 300s --params /root/snap/juju/common/tmptll8ptrg
Apr 14 02:40:24 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/2 get-password --params /root/snap/juju/common/tmppsb5dc_5
Apr 14 02:40:26 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 14 02:40:26 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 14 02:40:26 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 14 02:40:26 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql/2 get-password --params /root/snap/juju/common/tmpv4lj6m5a
Apr 14 02:40:29 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 14 02:40:29 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 14 02:40:29 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
