"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Rotate password and confirm changes.","12192","test_password_rotation","tests.integration.integration.relations","2026-07-29","passed","2026-07-29","","test_database","",""
"Reboot all 3 units and ensure they come back online.","45894","test_reboot_3_of_3_units","tests.integration.integration","2026-07-29","passed","2026-07-29","","test_vm_reboot","",""
"Deploy the keystone bundle to test the 'shared-db' relation.

    Args:
        juju: The Juju instance
    ","1884115","test_keystone_bundle_shared_db","tests.integration.integration.relations","2026-07-29","passed","2026-07-29","","test_shared_db","",""
"Deploy 3 units cluster to ensure and 2 unit mysql-test-app.","8031","test_build_and_deploy","tests.integration.integration.relations","2026-07-29","passed","2026-07-29","","test_mysql_root","",""
"Ensure connections (with and without ssl) are possible before relating with TLS operator.","2540","test_connection_before_tls","tests.integration.integration","2026-07-29","passed","2026-07-29","","test_tls","",""
"Deploy an old MySQL revision without predefined roles support.","281366","test_build_and_deploy","tests.integration.integration.roles","2026-07-29","passed","2026-07-29","","test_predefined_roles_refresh","",""
"Test to restore a backup on a new mysql cluster.","319911","test_restore_on_new_cluster","tests.integration.integration","2026-07-29","passed","2026-07-29","","test_backup_aws","",""
"Test for encryption enablement when relation to TLS charm.","94090","test_enable_tls","tests.integration.integration","2026-07-29","passed","2026-07-29","","test_tls","",""
"Upgrade the two MySQL clusters.","214470","test_upgrade_from_edge","tests.integration.integration.high_availability","2026-07-29","passed","2026-07-29","","test_async_replication_upgrade","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration.integration","2026-07-29","skipped","2026-07-29","","test_architecture","",""
"Test the existence of databases and tables created by osm-pol's migrations.","37389","test_osm_pol_operations","tests.integration.integration","2026-07-29","passed","2026-07-29","","test_osm_integration_bundle","",""
"Test rejoin invalidated cluster with.","23968","test_rejoin_invalidated_cluster","tests.integration.integration.high_availability","2026-07-29","passed","2026-07-29","","test_async_replication","",""
"Build the mysql charm and deploy it.","205168","test_build_and_deploy","tests.integration.integration.high_availability","2026-07-29","passed","2026-07-29","","test_replication_variables","",""
"Simple test to ensure that the MySQL and application charms get deployed.","553125","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-07-29","passed","2026-07-29","","test_self_healing_expelled_rejoin","",""
"Simple test to ensure that the MySQL and application charms get deployed.","542594","test_deploy_highly_available_cluster","tests.integration.integration.high_availability","2026-07-29","passed","2026-07-29","","test_self_healing_stop_primary","",""
"Test that exporter endpoints are running by default.","1338","test_exporter_endpoints","tests.integration.integration","2026-07-29","passed","2026-07-29","","test_charm","",""
"Build the charm and deploy 1 units to ensure a cluster is formed.","186182","test_build_and_deploy","tests.integration.integration","2026-07-29","passed","2026-07-29","","test_multi_relations","",""
"Scale database and routers.","822042","test_scale_out","tests.integration.integration","2026-07-29","passed","2026-07-29","","test_multi_relations","",""
"Rotate password and confirm changes.","12360","test_password_rotation_silent","tests.integration.integration.relations","2026-07-29","passed","2026-07-29","","test_database","",""
"Test for cluster data isolation.

    This test creates a new cluster, create a new table on both cluster, write a single record with
    the application name for each cluster, retrieve and compare these records, asserting they are
    not the same.
    ","251900","test_cluster_data_isolation","tests.integration.integration.high_availability","2026-07-29","passed","2026-07-29","","test_replication_data_isolation","",""
"Test that exporter endpoints are running.","3210","test_exporter_endpoints","tests.integration.integration.high_availability","2026-07-29","passed","2026-07-29","","test_replication_unit_endpoints","",""
"Build and deploy for AWS.","478565","test_build_and_deploy_aws","tests.integration.integration","2026-07-29","passed","2026-07-29","","test_backup_pitr_aws","",""
"Simple test to ensure that the MySQL application charms get deployed.","291196","test_build_and_deploy","tests.integration.integration.high_availability","2026-07-29","passed","2026-07-29","","test_async_replication","",""
"Stop server, write data, start and validate replication.","52212","test_replicate_data_on_restart","tests.integration.integration.high_availability","2026-07-29","passed","2026-07-29","","test_self_healing_stop_primary","",""
"Confirm that a new primary is elected when the current primary is tear down.","337694","test_kill_primary_check_reelection","tests.integration.integration.high_availability","2026-07-29","passed","2026-07-29","","test_replication_reelection","",""
"Build the mysql charm and deploy it.","267364","test_build_and_deploy","tests.integration.integration","2026-07-29","passed","2026-07-29","","test_charm","",""
"Pause test.

    A graceful simultaneous restart of all instances,
    check primary election after the start, write and read data
    ","149962","test_graceful_full_cluster_crash","tests.integration.integration.high_availability","2026-07-29","passed","2026-07-29","","test_self_healing_stop_all","",""
