Apr 21 02:27:26 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:27:45 [32mINFO    [0m jubilant:_juju.py:308 cli: juju config --model testing s3-integrator credentials=secret:dbhurfhje0sl3aacqsbg endpoint=https://10.1.0.31 bucket=testbucket path=mysql-k8s region=default tls-ca-chain=LS0tLS1CRUdJTiBDRVJUSUZJQ0FURS0tLS0tCk1JSURqVENDQW5XZ0F3SUJBZ0lVRUJ2VGQ3Q091c2FPcXBZdWFibysySDQ4cWZjd0RRWUpLb1pJaHZjTkFRRUwKQlFBd1ZqRUxNQWtHQTFVRUJoTUNWVk14RHpBTkJnTlZCQWdNQmtSbGJtbGhiREVVTUJJR0ExVUVCd3dMVTNCeQphVzVuWm1sbGJHUXhEREFLQmdOVkJBb01BMFJwY3pFU01CQUdBMVVFQXd3Sk1UQXVNUzR3TGpNeE1CNFhEVEkyCk1EUXlNVEF5TWpJeU9Wb1hEVEk1TURJd09EQXlNakl5T1Zvd1ZqRUxNQWtHQTFVRUJoTUNWVk14RHpBTkJnTlYKQkFnTUJrUmxibWxoYkRFVU1CSUdBMVVFQnd3TFUzQnlhVzVuWm1sbGJHUXhEREFLQmdOVkJBb01BMFJwY3pFUwpNQkFHQTFVRUF3d0pNVEF1TVM0d0xqTXhNSUlCSWpBTkJna3Foa2lHOXcwQkFRRUZBQU9DQVE4QU1JSUJDZ0tDCkFRRUF2VGt4ZlJ2Ty9qM1BvdWl6RU1VWTVDT1A3Vi8vdFMreHVsZ2UzVi9BZHBlemVLRlBPYlA0cXcrZ3dDckQKU3BYQ0FoeDRuSFVTbEtwaVVVYWE2ZEdOd2U1Mks4NThYcTY1SlI5QmdPakJHNFh5NjJ4RlJTajREeHREU1YzSwpuM0E2NU5DY25TU0JCOUl6TmpEejhFRVJCVVJlVEZHV2swNmZ4algwbFBCcHBSTExWYU1RVUVBZ0twdUhobkFYClZMTHVNZnBxajJkS1VCMXJSTDI0emtGRXE1L05OWithTTV1Z0kvMWMxZENMWnA0QzNUSGpEbmZzSEJzRi9oTE4KOU9YRzExS2U0aEQ2dmF4cmV2R2ovZ0ZQK1ljMlRjNjg1ZUhFdW82MDh2YlV3bmt3djZKbmg1UmtsVVgvZTRCNgo4UUI3dUVLK0hHY1dObHNRTUxLeWxLUmsyUUlEQVFBQm8xTXdVVEFkQmdOVkhRNEVGZ1FVQjg5ODFQY2FpRXhNCmpUZm9GNW1zeWg2SUZPc3dId1lEVlIwakJCZ3dGb0FVQjg5ODFQY2FpRXhNalRmb0Y1bXN5aDZJRk9zd0R3WUQKVlIwVEFRSC9CQVV3QXdFQi96QU5CZ2txaGtpRzl3MEJBUXNGQUFPQ0FRRUFaaklTVFV0Y2hseDl2by84eWc5cgo5MktBTjh5S2xGenlIaGRYVHNXTFlDaUQ1Qy9Pckd6S3h6NU1oSHhWT25NZUFYcmVHRTdrd2ttT1JOS3hBczh6ClQ3NVJ0bXEzbGlWZVJWNE5DQ1paZURlQW5nNXMxNFJPNFNYbFFsL3BNa2V3emh2bmZXU0NNVWYrQnVrYUFKZWgKd0NLUGFlY3BNRlVRM2FQazZlU0dNSTRZajFrRXhPSU5WRzMyTGtKcGJmaXViYVZDMEwwZ29yS1lsTUZ0UWhaTQppanVySnB1ZnVvUkdYQ2t2bDV6TVFDYWJ2YlNGVVZaR3VrTXFvd1V6T0pBOS9jeXFYT01vbUR3R2I2MkVGRWppCjZRZE1JeERMclo3YXY1dzIwU3BHYXZ0bE1WWFJidDZOdTBCWlNaeVZta0piNThtWDN4cGU3NE1xRkNIMG5iMzAKNVE9PQotLS0tLUVORCBDRVJUSUZJQ0FURS0tLS0tCg==
Apr 21 02:28:05 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:335 Listing existing backup ids
Apr 21 02:28:05 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/0 list-backups
Apr 21 02:28:08 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:342 Creating backup
Apr 21 02:28:08 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/1 create-backup --wait 300s
Apr 21 02:28:25 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:348 Listing backup ids post backup
Apr 21 02:28:25 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/0 list-backups
Apr 21 02:28:29 [32mINFO    [0m integration.integration.test_backup_ceph:test_backup_ceph.py:357 Inserting value after backup
Apr 21 02:28:29 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:28:29 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:28:29 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/0 get-cluster-status --wait 300s --params /root/snap/juju/common/tmpfwkdqhnn
Apr 21 02:28:33 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/0 get-password --params /root/snap/juju/common/tmp1xgog403
Apr 21 02:28:35 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:28:36 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:28:36 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:28:36 [32mINFO    [0m jubilant:_juju.py:308 cli: juju run --model testing --format json mysql-k8s/0 get-password --params /root/snap/juju/common/tmpfu2gg14k
Apr 21 02:28:39 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:28:39 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
Apr 21 02:28:39 [32mINFO    [0m jubilant:_juju.py:308 cli: juju status --model testing --format json
